variable,label
TRETINOIN(0.4)---MERCAPTOPURINE(2.0),3
TRETINOIN(0.4)---MITOMYCINE(0.5),3
TRETINOIN(0.4)---PACLITAXEL(0.3),3
TRETINOIN(0.4)---PRALATREXATE(0.0006),3
TRETINOIN(0.4)---PRALATREXATE(6e-05),3
TRETINOIN(0.4)---QUINACRINE HYDROCHLORIDE(3.0),3
TRETINOIN(0.4)---ROMIDEPSIN(0.01),3
TRETINOIN(0.4)---SN-38(0.01),3
TRETINOIN(0.4)---TRIETHYLENEMELAMINE(5.0),3
TRETINOIN(4.0)---ADM HYDROCHLORIDE(0.5),3
TRETINOIN(4.0)---ANTIBIOTIC AD 32(2.0),3
TRETINOIN(4.0)---ANTIBIOTIC AY 22989(0.1),3
TRETINOIN(4.0)---BLEOMYCIN(1.0),3
TRETINOIN(4.0)---BORTEZOMIB(0.03),3
TRETINOIN(4.0)---CARMUSTINE(20.0),3
TRETINOIN(4.0)---CISPLATINO(2.0),3
TRETINOIN(4.0)---EMCYT (PHARMACIA)(100.0),3
TRETINOIN(4.0)---FULVESTRANT(0.0),3
TRETINOIN(4.0)---FULVESTRANT(0.04),3
TRETINOIN(4.0)---FULVESTRANT(0.4),3
TRETINOIN(4.0)---FULVESTRANT(4.0),3
TRETINOIN(4.0)---GEMZAR (LILLY)(0.01),3
TRETINOIN(4.0)---IMATINIB(0.5),3
TRETINOIN(4.0)---IMATINIB(5.0),3
TRETINOIN(4.0)---IXABEPILONE(0.003),3
TRETINOIN(4.0)---IXABEPILONE(0.03),3
TRETINOIN(4.0)---IXABEPILONE(0.3),3
TRETINOIN(4.0)---MECHLORETHAMINE HYDROCHLORIDE(5.0),3
TRETINOIN(4.0)---MERCAPTOPURINE(2.0),3
TRETINOIN(4.0)---MITOMYCINE(0.0),3
TRETINOIN(4.0)---MITOMYCINE(0.005),3
TRETINOIN(4.0)---MITOMYCINE(0.05),3
TRETINOIN(4.0)---MITOMYCINE(0.5),3
TRETINOIN(4.0)---NSC733504(0.1),3
TRETINOIN(4.0)---PACLITAXEL(0.03),3
TRETINOIN(4.0)---PACLITAXEL(0.3),3
TRETINOIN(4.0)---PRALATREXATE(0.0006),3
TRETINOIN(4.0)---PRALATREXATE(6e-05),3
TRETINOIN(4.0)---QUINACRINE HYDROCHLORIDE(3.0),3
TRETINOIN(4.0)---ROMIDEPSIN(0.01),3
TRETINOIN(4.0)---SN-38(0.0),3
TRETINOIN(4.0)---SN-38(0.0001),3
TRETINOIN(4.0)---SN-38(0.001),3
TRETINOIN(4.0)---SN-38(0.01),3
TRETINOIN(4.0)---TAMOXIFEN CITRATE(0.7),3
TRETINOIN(4.0)---TRIETHYLENEMELAMINE(5.0),3
TRETINOIN(4.0)---VINBLASTINE SULFATE(0.03),3
TRIETHYLENEMELAMINE(0.0)---5-FU(10.0),3
TRIETHYLENEMELAMINE(0.0)---5-FU(100.0),3
TRIETHYLENEMELAMINE(0.0)---ADM HYDROCHLORIDE(0.5),3
TRIETHYLENEMELAMINE(0.0)---BORTEZOMIB(0.03),3
TRIETHYLENEMELAMINE(0.0)---CISPLATINO(20.0),3
TRIETHYLENEMELAMINE(0.0)---DACARBAZINE(30.0),3
TRIETHYLENEMELAMINE(0.0)---GEFITINIB(1.0),3
TRIETHYLENEMELAMINE(0.0)---LOMUSTINE(30.0),3
TRIETHYLENEMELAMINE(0.0)---MECHLORETHAMINE HYDROCHLORIDE(5.0),3
TRIETHYLENEMELAMINE(0.0)---MELPHALAN HYDROCHLORIDE(20.0),3
TRIETHYLENEMELAMINE(0.0)---MERCAPTOPURINE(2.0),3
TRIETHYLENEMELAMINE(0.0)---METHOTREXATE(0.1),3
TRIETHYLENEMELAMINE(0.0)---MITOMYCINE(0.5),3
TRIETHYLENEMELAMINE(0.0)---MITOXANTRONE(0.01),3
TRIETHYLENEMELAMINE(0.0)---MITOXANTRONE(0.1),3
TRIETHYLENEMELAMINE(0.0)---NSC141540(3.0),3
TRIETHYLENEMELAMINE(0.0)---PEMETREXED(0.1),3
TRIETHYLENEMELAMINE(0.0)---PLICAMYCIN(1.0),3
TRIETHYLENEMELAMINE(0.0)---QUINACRINE HYDROCHLORIDE(3.0),3
TRIETHYLENEMELAMINE(0.0)---SORAFENIB(0.2),3
TRIETHYLENEMELAMINE(0.0)---SORAFENIB(2.0),3
TRIETHYLENEMELAMINE(0.0)---SORAFENIB(20.0),3
TRIETHYLENEMELAMINE(0.0)---THIOGUANINE(3.0),3
TRIETHYLENEMELAMINE(0.05)---5-FU(10.0),3
TRIETHYLENEMELAMINE(0.05)---5-FU(100.0),3
TRIETHYLENEMELAMINE(0.05)---ADM HYDROCHLORIDE(0.5),3
TRIETHYLENEMELAMINE(0.05)---ARSENIC TRIOXIDE(0.6),3
TRIETHYLENEMELAMINE(0.05)---BORTEZOMIB(0.03),3
TRIETHYLENEMELAMINE(0.05)---CISPLATINO(20.0),3
TRIETHYLENEMELAMINE(0.05)---DACARBAZINE(30.0),3
TRIETHYLENEMELAMINE(0.05)---GEFITINIB(1.0),3
TRIETHYLENEMELAMINE(0.05)---IXABEPILONE(0.003),3
TRIETHYLENEMELAMINE(0.05)---LOMUSTINE(30.0),3
TRIETHYLENEMELAMINE(0.05)---MECHLORETHAMINE HYDROCHLORIDE(5.0),3
TRIETHYLENEMELAMINE(0.05)---MELPHALAN HYDROCHLORIDE(20.0),3
TRIETHYLENEMELAMINE(0.05)---MERCAPTOPURINE(2.0),3
TRIETHYLENEMELAMINE(0.05)---METHOTREXATE(0.1),3
TRIETHYLENEMELAMINE(0.05)---MITOMYCINE(0.05),3
TRIETHYLENEMELAMINE(0.05)---MITOMYCINE(0.5),3
TRIETHYLENEMELAMINE(0.05)---MITOXANTRONE(0.01),3
TRIETHYLENEMELAMINE(0.05)---MITOXANTRONE(0.1),3
TRIETHYLENEMELAMINE(0.05)---NSC141540(3.0),3
TRIETHYLENEMELAMINE(0.05)---PEMETREXED(0.01),3
TRIETHYLENEMELAMINE(0.05)---PIPOBROMAN(30.0),3
TRIETHYLENEMELAMINE(0.05)---PLICAMYCIN(1.0),3
TRIETHYLENEMELAMINE(0.05)---QUINACRINE HYDROCHLORIDE(3.0),3
TRIETHYLENEMELAMINE(0.05)---THIOGUANINE(3.0),3
TRIETHYLENEMELAMINE(0.05)---TOPOTECAN HYDROCHLORIDE(0.001),3
TRIETHYLENEMELAMINE(0.5)---5-FU(10.0),3
TRIETHYLENEMELAMINE(0.5)---5-FU(100.0),3
TRIETHYLENEMELAMINE(0.5)---ADM HYDROCHLORIDE(0.5),3
TRIETHYLENEMELAMINE(0.5)---AMIFOSTINE(0.0),3
TRIETHYLENEMELAMINE(0.5)---AMIFOSTINE(1.0),3
TRIETHYLENEMELAMINE(0.5)---AMIFOSTINE(10.0),3
TRIETHYLENEMELAMINE(0.5)---ARSENIC TRIOXIDE(0.6),3
TRIETHYLENEMELAMINE(0.5)---BLEOMYCIN(0.0),3
TRIETHYLENEMELAMINE(0.5)---BLEOMYCIN(0.01),3
TRIETHYLENEMELAMINE(0.5)---BLEOMYCIN(0.1),3
TRIETHYLENEMELAMINE(0.5)---BLEOMYCIN(1.0),3
TRIETHYLENEMELAMINE(0.5)---BORTEZOMIB(0.0),3
TRIETHYLENEMELAMINE(0.5)---BORTEZOMIB(0.003),3
TRIETHYLENEMELAMINE(0.5)---BORTEZOMIB(0.03),3
TRIETHYLENEMELAMINE(0.5)---CISPLATINO(20.0),3
TRIETHYLENEMELAMINE(0.5)---CO-V(0.0),3
TRIETHYLENEMELAMINE(0.5)---CO-V(0.01),3
TRIETHYLENEMELAMINE(0.5)---CO-V(0.1),3
TRIETHYLENEMELAMINE(0.5)---CO-V(1.0),3
TRIETHYLENEMELAMINE(0.5)---DACARBAZINE(30.0),3
TRIETHYLENEMELAMINE(0.5)---ELOXATIN (TN) (SANOFI SYNTHELAB)(5.0),3
TRIETHYLENEMELAMINE(0.5)---EXEMESTANE(0.0),3
TRIETHYLENEMELAMINE(0.5)---EXEMESTANE(0.001),3
TRIETHYLENEMELAMINE(0.5)---EXEMESTANE(0.01),3
TRIETHYLENEMELAMINE(0.5)---GEFITINIB(1.0),3
TRIETHYLENEMELAMINE(0.5)---IMIQUIMOD(0.0),3
TRIETHYLENEMELAMINE(0.5)---IMIQUIMOD(0.0007),3
TRIETHYLENEMELAMINE(0.5)---IMIQUIMOD(0.007),3
TRIETHYLENEMELAMINE(0.5)---IMIQUIMOD(0.07),3
TRIETHYLENEMELAMINE(0.5)---IXABEPILONE(0.003),3
TRIETHYLENEMELAMINE(0.5)---LENALIDOMIDE(0.01),3
TRIETHYLENEMELAMINE(0.5)---LOMUSTINE(30.0),3
TRIETHYLENEMELAMINE(0.5)---MECHLORETHAMINE HYDROCHLORIDE(5.0),3
TRIETHYLENEMELAMINE(0.5)---MEGESTROL ACETATE(0.0),3
TRIETHYLENEMELAMINE(0.5)---MEGESTROL ACETATE(0.03),3
TRIETHYLENEMELAMINE(0.5)---MEGESTROL ACETATE(0.3),3
TRIETHYLENEMELAMINE(0.5)---MEGESTROL ACETATE(3.0),3
TRIETHYLENEMELAMINE(0.5)---MELPHALAN HYDROCHLORIDE(20.0),3
TRIETHYLENEMELAMINE(0.5)---MERCAPTOPURINE(2.0),3
TRIETHYLENEMELAMINE(0.5)---METHOTREXATE(0.1),3
TRIETHYLENEMELAMINE(0.5)---MITOMYCINE(0.005),3
TRIETHYLENEMELAMINE(0.5)---MITOMYCINE(0.05),3
TRIETHYLENEMELAMINE(0.5)---MITOMYCINE(0.5),3
TRIETHYLENEMELAMINE(0.5)---MITOTANE(0.0),3
TRIETHYLENEMELAMINE(0.5)---MITOTANE(0.2),3
TRIETHYLENEMELAMINE(0.5)---MITOTANE(2.0),3
TRIETHYLENEMELAMINE(0.5)---MITOTANE(20.0),3
TRIETHYLENEMELAMINE(0.5)---MITOXANTRONE(0.0),3
TRIETHYLENEMELAMINE(0.5)---MITOXANTRONE(0.01),3
TRIETHYLENEMELAMINE(0.5)---MITOXANTRONE(0.1),3
TRIETHYLENEMELAMINE(0.5)---NAVELBINE DITARTRATE (TN)(0.0),3
TRIETHYLENEMELAMINE(0.5)---NAVELBINE DITARTRATE (TN)(0.05),3
TRIETHYLENEMELAMINE(0.5)---NSC-127716(0.3),3
TRIETHYLENEMELAMINE(0.5)---NSC141540(0.3),3
TRIETHYLENEMELAMINE(0.5)---NSC141540(3.0),3
TRIETHYLENEMELAMINE(0.5)---PEMETREXED(0.0),3
TRIETHYLENEMELAMINE(0.5)---PEMETREXED(0.01),3
TRIETHYLENEMELAMINE(0.5)---PEMETREXED(0.1),3
TRIETHYLENEMELAMINE(0.5)---PIPOBROMAN(30.0),3
TRIETHYLENEMELAMINE(0.5)---PLICAMYCIN(1.0),3
TRIETHYLENEMELAMINE(0.5)---QUINACRINE HYDROCHLORIDE(3.0),3
TRIETHYLENEMELAMINE(0.5)---THALIDOMIDE(0.1),3
TRIETHYLENEMELAMINE(0.5)---THIOGUANINE(3.0),3
TRIETHYLENEMELAMINE(5.0)---5-FU(0.0),3
TRIETHYLENEMELAMINE(5.0)---5-FU(1.0),3
TRIETHYLENEMELAMINE(5.0)---5-FU(10.0),3
TRIETHYLENEMELAMINE(5.0)---5-FU(100.0),3
TRIETHYLENEMELAMINE(5.0)---ADM HYDROCHLORIDE(0.0),3
TRIETHYLENEMELAMINE(5.0)---ADM HYDROCHLORIDE(0.005),3
TRIETHYLENEMELAMINE(5.0)---ADM HYDROCHLORIDE(0.05),3
TRIETHYLENEMELAMINE(5.0)---ADM HYDROCHLORIDE(0.5),3
TRIETHYLENEMELAMINE(5.0)---ALLOPURINOL(0.0),3
TRIETHYLENEMELAMINE(5.0)---ALLOPURINOL(0.1),3
TRIETHYLENEMELAMINE(5.0)---ALLOPURINOL(1.0),3
TRIETHYLENEMELAMINE(5.0)---ALLOPURINOL(10.0),3
TRIETHYLENEMELAMINE(5.0)---ALTRETAMINE(0.0),3
TRIETHYLENEMELAMINE(5.0)---ALTRETAMINE(0.0001),3
TRIETHYLENEMELAMINE(5.0)---ALTRETAMINE(0.001),3
TRIETHYLENEMELAMINE(5.0)---ALTRETAMINE(0.01),3
TRIETHYLENEMELAMINE(5.0)---ANASTROZOLE(0.0),3
TRIETHYLENEMELAMINE(5.0)---ANASTROZOLE(0.001),3
TRIETHYLENEMELAMINE(5.0)---ANASTROZOLE(0.01),3
TRIETHYLENEMELAMINE(5.0)---ANASTROZOLE(0.1),3
TRIETHYLENEMELAMINE(5.0)---ARSENIC TRIOXIDE(0.0),3
TRIETHYLENEMELAMINE(5.0)---ARSENIC TRIOXIDE(0.06),3
TRIETHYLENEMELAMINE(5.0)---ARSENIC TRIOXIDE(0.6),3
TRIETHYLENEMELAMINE(5.0)---BORTEZOMIB(0.0),3
TRIETHYLENEMELAMINE(5.0)---BORTEZOMIB(0.003),3
TRIETHYLENEMELAMINE(5.0)---BORTEZOMIB(0.03),3
TRIETHYLENEMELAMINE(5.0)---CARMUSTINE(0.0),3
TRIETHYLENEMELAMINE(5.0)---CARMUSTINE(0.2),3
TRIETHYLENEMELAMINE(5.0)---CARMUSTINE(2.0),3
TRIETHYLENEMELAMINE(5.0)---CARMUSTINE(20.0),3
TRIETHYLENEMELAMINE(5.0)---CHLORAMBUCIL(0.0),3
TRIETHYLENEMELAMINE(5.0)---CHLORAMBUCIL(0.1),3
TRIETHYLENEMELAMINE(5.0)---CHLORAMBUCIL(1.0),3
TRIETHYLENEMELAMINE(5.0)---CHLORAMBUCIL(10.0),3
TRIETHYLENEMELAMINE(5.0)---CISPLATINO(0.0),3
TRIETHYLENEMELAMINE(5.0)---CISPLATINO(0.2),3
TRIETHYLENEMELAMINE(5.0)---CISPLATINO(2.0),3
TRIETHYLENEMELAMINE(5.0)---CISPLATINO(20.0),3
TRIETHYLENEMELAMINE(5.0)---CO-V(0.0),3
TRIETHYLENEMELAMINE(5.0)---CO-V(0.01),3
TRIETHYLENEMELAMINE(5.0)---CO-V(0.1),3
TRIETHYLENEMELAMINE(5.0)---CO-V(1.0),3
TRIETHYLENEMELAMINE(5.0)---CYCLOPHOSPHAMIDE(0.0),3
TRIETHYLENEMELAMINE(5.0)---CYCLOPHOSPHAMIDE(1.0),3
TRIETHYLENEMELAMINE(5.0)---CYCLOPHOSPHAMIDE(10.0),3
TRIETHYLENEMELAMINE(5.0)---CYCLOPHOSPHAMIDE(100.0),3
TRIETHYLENEMELAMINE(5.0)---DACARBAZINE(0.0),3
TRIETHYLENEMELAMINE(5.0)---DACARBAZINE(0.3),3
TRIETHYLENEMELAMINE(5.0)---DACARBAZINE(3.0),3
TRIETHYLENEMELAMINE(5.0)---DACARBAZINE(30.0),3
TRIETHYLENEMELAMINE(5.0)---DAUNORUBICIN HYDROCHLORIDE(0.0),3
TRIETHYLENEMELAMINE(5.0)---DAUNORUBICIN HYDROCHLORIDE(0.01),3
TRIETHYLENEMELAMINE(5.0)---DAUNORUBICIN HYDROCHLORIDE(0.1),3
TRIETHYLENEMELAMINE(5.0)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.0),3
TRIETHYLENEMELAMINE(5.0)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.05),3
TRIETHYLENEMELAMINE(5.0)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.5),3
TRIETHYLENEMELAMINE(5.0)---ELOXATIN (TN) (SANOFI SYNTHELAB)(5.0),3
TRIETHYLENEMELAMINE(5.0)---EMCYT (PHARMACIA)(0.0),3
TRIETHYLENEMELAMINE(5.0)---EMCYT (PHARMACIA)(1.0),3
TRIETHYLENEMELAMINE(5.0)---EMCYT (PHARMACIA)(10.0),3
TRIETHYLENEMELAMINE(5.0)---EMCYT (PHARMACIA)(100.0),3
TRIETHYLENEMELAMINE(5.0)---ERLOTINIB HYDROCHLORIDE(0.0),3
TRIETHYLENEMELAMINE(5.0)---ERLOTINIB HYDROCHLORIDE(0.02),3
TRIETHYLENEMELAMINE(5.0)---ERLOTINIB HYDROCHLORIDE(0.2),3
TRIETHYLENEMELAMINE(5.0)---ERLOTINIB HYDROCHLORIDE(2.0),3
TRIETHYLENEMELAMINE(5.0)---EXEMESTANE(0.0),3
TRIETHYLENEMELAMINE(5.0)---EXEMESTANE(0.001),3
TRIETHYLENEMELAMINE(5.0)---EXEMESTANE(0.01),3
TRIETHYLENEMELAMINE(5.0)---EXEMESTANE(0.1),3
TRIETHYLENEMELAMINE(5.0)---FULVESTRANT(0.0),3
TRIETHYLENEMELAMINE(5.0)---FULVESTRANT(0.04),3
TRIETHYLENEMELAMINE(5.0)---GEFITINIB(0.0),3
TRIETHYLENEMELAMINE(5.0)---GEFITINIB(0.01),3
TRIETHYLENEMELAMINE(5.0)---GEFITINIB(0.1),3
TRIETHYLENEMELAMINE(5.0)---GEFITINIB(1.0),3
TRIETHYLENEMELAMINE(5.0)---IXABEPILONE(0.0),3
TRIETHYLENEMELAMINE(5.0)---IXABEPILONE(0.003),3
TRIETHYLENEMELAMINE(5.0)---LENALIDOMIDE(0.0),3
TRIETHYLENEMELAMINE(5.0)---LENALIDOMIDE(0.1),3
TRIETHYLENEMELAMINE(5.0)---LENALIDOMIDE(1.0),3
TRIETHYLENEMELAMINE(5.0)---LOMUSTINE(0.0),3
TRIETHYLENEMELAMINE(5.0)---LOMUSTINE(0.3),3
TRIETHYLENEMELAMINE(5.0)---LOMUSTINE(3.0),3
TRIETHYLENEMELAMINE(5.0)---LOMUSTINE(30.0),3
TRIETHYLENEMELAMINE(5.0)---MECHLORETHAMINE HYDROCHLORIDE(0.0),3
TRIETHYLENEMELAMINE(5.0)---MECHLORETHAMINE HYDROCHLORIDE(0.05),3
TRIETHYLENEMELAMINE(5.0)---MECHLORETHAMINE HYDROCHLORIDE(0.5),3
TRIETHYLENEMELAMINE(5.0)---MECHLORETHAMINE HYDROCHLORIDE(5.0),3
TRIETHYLENEMELAMINE(5.0)---MEGESTROL ACETATE(0.0),3
TRIETHYLENEMELAMINE(5.0)---MEGESTROL ACETATE(0.03),3
TRIETHYLENEMELAMINE(5.0)---MEGESTROL ACETATE(0.3),3
TRIETHYLENEMELAMINE(5.0)---MEGESTROL ACETATE(3.0),3
TRIETHYLENEMELAMINE(5.0)---MELPHALAN HYDROCHLORIDE(0.0),3
TRIETHYLENEMELAMINE(5.0)---MELPHALAN HYDROCHLORIDE(0.2),3
TRIETHYLENEMELAMINE(5.0)---MELPHALAN HYDROCHLORIDE(2.0),3
TRIETHYLENEMELAMINE(5.0)---MELPHALAN HYDROCHLORIDE(20.0),3
TRIETHYLENEMELAMINE(5.0)---MERCAPTOPURINE(0.0),3
TRIETHYLENEMELAMINE(5.0)---MERCAPTOPURINE(0.02),3
TRIETHYLENEMELAMINE(5.0)---MERCAPTOPURINE(0.2),3
TRIETHYLENEMELAMINE(5.0)---MERCAPTOPURINE(2.0),3
TRIETHYLENEMELAMINE(5.0)---METHOTREXATE(0.0),3
TRIETHYLENEMELAMINE(5.0)---METHOTREXATE(0.001),3
TRIETHYLENEMELAMINE(5.0)---METHOTREXATE(0.01),3
TRIETHYLENEMELAMINE(5.0)---METHOTREXATE(0.1),3
TRIETHYLENEMELAMINE(5.0)---METHOXSALEN(0.0),3
TRIETHYLENEMELAMINE(5.0)---METHOXSALEN(0.06),3
TRIETHYLENEMELAMINE(5.0)---METHOXSALEN(0.6),3
TRIETHYLENEMELAMINE(5.0)---METHOXSALEN(6.0),3
TRIETHYLENEMELAMINE(5.0)---MITOMYCINE(0.0),3
TRIETHYLENEMELAMINE(5.0)---MITOMYCINE(0.005),3
TRIETHYLENEMELAMINE(5.0)---MITOMYCINE(0.05),3
TRIETHYLENEMELAMINE(5.0)---MITOMYCINE(0.5),3
TRIETHYLENEMELAMINE(5.0)---NSC 85998(10.0),3
TRIETHYLENEMELAMINE(5.0)---NSC-127716(0.0),3
TRIETHYLENEMELAMINE(5.0)---NSC-127716(0.003),3
TRIETHYLENEMELAMINE(5.0)---NSC-127716(0.03),3
TRIETHYLENEMELAMINE(5.0)---NSC-127716(0.3),3
TRIETHYLENEMELAMINE(5.0)---NSC141540(0.0),3
TRIETHYLENEMELAMINE(5.0)---NSC141540(0.03),3
TRIETHYLENEMELAMINE(5.0)---NSC141540(0.3),3
TRIETHYLENEMELAMINE(5.0)---NSC141540(3.0),3
TRIETHYLENEMELAMINE(5.0)---PEMETREXED(0.0),3
TRIETHYLENEMELAMINE(5.0)---PEMETREXED(0.01),3
TRIETHYLENEMELAMINE(5.0)---PEMETREXED(0.1),3
TRIETHYLENEMELAMINE(5.0)---PIPOBROMAN(0.0),3
TRIETHYLENEMELAMINE(5.0)---PIPOBROMAN(0.3),3
TRIETHYLENEMELAMINE(5.0)---PIPOBROMAN(3.0),3
TRIETHYLENEMELAMINE(5.0)---PIPOBROMAN(30.0),3
TRIETHYLENEMELAMINE(5.0)---PLICAMYCIN(0.0),3
TRIETHYLENEMELAMINE(5.0)---PLICAMYCIN(0.01),3
TRIETHYLENEMELAMINE(5.0)---PLICAMYCIN(0.1),3
TRIETHYLENEMELAMINE(5.0)---PLICAMYCIN(1.0),3
TRIETHYLENEMELAMINE(5.0)---PRALATREXATE(0.0),3
TRIETHYLENEMELAMINE(5.0)---PRALATREXATE(0.0006),3
TRIETHYLENEMELAMINE(5.0)---PRALATREXATE(6e-05),3
TRIETHYLENEMELAMINE(5.0)---PRALATREXATE(6e-06),3
TRIETHYLENEMELAMINE(5.0)---QUINACRINE HYDROCHLORIDE(0.0),3
TRIETHYLENEMELAMINE(5.0)---QUINACRINE HYDROCHLORIDE(0.03),3
TRIETHYLENEMELAMINE(5.0)---QUINACRINE HYDROCHLORIDE(0.3),3
TRIETHYLENEMELAMINE(5.0)---QUINACRINE HYDROCHLORIDE(3.0),3
TRIETHYLENEMELAMINE(5.0)---RALOXIFENE(0.0),3
TRIETHYLENEMELAMINE(5.0)---RALOXIFENE(0.001),3
TRIETHYLENEMELAMINE(5.0)---RALOXIFENE(0.01),3
TRIETHYLENEMELAMINE(5.0)---RALOXIFENE(0.1),3
TRIETHYLENEMELAMINE(5.0)---SORAFENIB(0.0),3
TRIETHYLENEMELAMINE(5.0)---SORAFENIB(0.2),3
TRIETHYLENEMELAMINE(5.0)---SORAFENIB(2.0),3
TRIETHYLENEMELAMINE(5.0)---SORAFENIB(20.0),3
TRIETHYLENEMELAMINE(5.0)---THALIDOMIDE(0.0),3
TRIETHYLENEMELAMINE(5.0)---THALIDOMIDE(0.1),3
TRIETHYLENEMELAMINE(5.0)---THIOGUANINE(0.0),3
TRIETHYLENEMELAMINE(5.0)---THIOGUANINE(0.03),3
TRIETHYLENEMELAMINE(5.0)---THIOGUANINE(0.3),3
TRIETHYLENEMELAMINE(5.0)---THIOGUANINE(3.0),3
TRIETHYLENEMELAMINE(5.0)---URACIL MUSTARD(0.0),3
TRIETHYLENEMELAMINE(5.0)---URACIL MUSTARD(0.3),3
TRIETHYLENEMELAMINE(5.0)---URACIL MUSTARD(3.0),3
TRIETHYLENEMELAMINE(5.0)---URACIL MUSTARD(30.0),3
URACIL MUSTARD(0.0)---AMINOLEVULINIC ACID HYDROCHLORIDE(100.0),3
URACIL MUSTARD(0.0)---ANTIBIOTIC AY 22989(0.005),3
URACIL MUSTARD(0.0)---ANTIBIOTIC AY 22989(0.05),3
URACIL MUSTARD(0.0)---CARBOPLATIN(5.0),3
URACIL MUSTARD(0.0)---CYTARABINE HYDROCHLORIDE(0.05),3
URACIL MUSTARD(0.0)---ELOXATIN (TN) (SANOFI SYNTHELAB)(1.0),3
URACIL MUSTARD(0.0)---LAPATINIB(2.0),3
URACIL MUSTARD(0.0)---METHOTREXATE(0.3),3
URACIL MUSTARD(0.0)---NSC-127716(1.0),3
URACIL MUSTARD(0.0)---PACLITAXEL(0.06),3
URACIL MUSTARD(0.0)---QUINACRINE HYDROCHLORIDE(3.0),3
URACIL MUSTARD(0.0)---THIOGUANINE(10.0),3
URACIL MUSTARD(0.0)---VINCRISTINE SULFATE(0.03),3
URACIL MUSTARD(0.5)---ANTIBIOTIC AY 22989(0.005),3
URACIL MUSTARD(0.5)---ANTIBIOTIC AY 22989(0.05),3
URACIL MUSTARD(0.5)---CARBOPLATIN(5.0),3
URACIL MUSTARD(0.5)---CYTARABINE HYDROCHLORIDE(0.05),3
URACIL MUSTARD(0.5)---LAPATINIB(2.0),3
URACIL MUSTARD(0.5)---MERCAPTOPURINE(2.0),3
URACIL MUSTARD(0.5)---METHOTREXATE(0.3),3
URACIL MUSTARD(0.5)---NSC-127716(1.0),3
URACIL MUSTARD(0.5)---PACLITAXEL(0.06),3
URACIL MUSTARD(0.5)---QUINACRINE HYDROCHLORIDE(3.0),3
URACIL MUSTARD(0.5)---ROMIDEPSIN(0.001),3
URACIL MUSTARD(0.5)---THIOGUANINE(10.0),3
URACIL MUSTARD(0.5)---VINCRISTINE SULFATE(0.03),3
URACIL MUSTARD(5.0)---34793-34-5(50.0),3
URACIL MUSTARD(5.0)---ANTIBIOTIC AD 32(0.001),3
URACIL MUSTARD(5.0)---ANTIBIOTIC AY 22989(0.005),3
URACIL MUSTARD(5.0)---ANTIBIOTIC AY 22989(0.05),3
URACIL MUSTARD(5.0)---BLEOMYCIN(0.1),3
URACIL MUSTARD(5.0)---CARBOPLATIN(0.5),3
URACIL MUSTARD(5.0)---CARBOPLATIN(5.0),3
URACIL MUSTARD(5.0)---CELECOXIB(0.0),3
URACIL MUSTARD(5.0)---CELECOXIB(10.0),3
URACIL MUSTARD(5.0)---CYTARABINE HYDROCHLORIDE(0.0),3
URACIL MUSTARD(5.0)---CYTARABINE HYDROCHLORIDE(0.005),3
URACIL MUSTARD(5.0)---CYTARABINE HYDROCHLORIDE(0.05),3
URACIL MUSTARD(5.0)---DASATINIB(0.1),3
URACIL MUSTARD(5.0)---DOCETAXEL(0.0003),3
URACIL MUSTARD(5.0)---IFOSFAMIDE(1.0),3
URACIL MUSTARD(5.0)---IFOSFAMIDE(10.0),3
URACIL MUSTARD(5.0)---IFOSFAMIDE(100.0),3
URACIL MUSTARD(5.0)---LAPATINIB(2.0),3
URACIL MUSTARD(5.0)---MERCAPTOPURINE(0.02),3
URACIL MUSTARD(5.0)---METHOTREXATE(0.03),3
URACIL MUSTARD(5.0)---METHOTREXATE(0.3),3
URACIL MUSTARD(5.0)---NSC-127716(0.1),3
URACIL MUSTARD(5.0)---NSC-127716(1.0),3
URACIL MUSTARD(5.0)---PIPOBROMAN(20.0),3
URACIL MUSTARD(5.0)---ROMIDEPSIN(0.001),3
URACIL MUSTARD(5.0)---SN-38(0.0),3
URACIL MUSTARD(5.0)---SN-38(0.0003),3
URACIL MUSTARD(5.0)---THIOGUANINE(0.1),3
URACIL MUSTARD(5.0)---THIOGUANINE(1.0),3
URACIL MUSTARD(5.0)---THIOGUANINE(10.0),3
URACIL MUSTARD(5.0)---TOPOTECAN HYDROCHLORIDE(0.0005),3
URACIL MUSTARD(5.0)---TRETINOIN(0.0),3
URACIL MUSTARD(5.0)---TRETINOIN(0.02),3
URACIL MUSTARD(5.0)---TRETINOIN(0.2),3
URACIL MUSTARD(5.0)---TRETINOIN(2.0),3
URACIL MUSTARD(5.0)---VINCRISTINE SULFATE(0.03),3
URACIL MUSTARD(50.0)---34793-34-5(0.0),3
URACIL MUSTARD(50.0)---34793-34-5(0.5),3
URACIL MUSTARD(50.0)---34793-34-5(5.0),3
URACIL MUSTARD(50.0)---34793-34-5(50.0),3
URACIL MUSTARD(50.0)---ACTINOMYCIN D(0.0001),3
URACIL MUSTARD(50.0)---ACTINOMYCIN D(0.001),3
URACIL MUSTARD(50.0)---ACTINOMYCIN D(0.01),3
URACIL MUSTARD(50.0)---AMIFOSTINE(0.0),3
