variable,label
PLICAMYCIN(1.0)---CHEMBL277800(0.0),2
PLICAMYCIN(1.0)---CHEMBL277800(0.001),2
PLICAMYCIN(1.0)---CHEMBL277800(0.01),2
PLICAMYCIN(1.0)---CHEMBL277800(0.1),2
PLICAMYCIN(1.0)---CISPLATINO(0.0),2
PLICAMYCIN(1.0)---CISPLATINO(0.2),2
PLICAMYCIN(1.0)---CISPLATINO(2.0),2
PLICAMYCIN(1.0)---CISPLATINO(20.0),2
PLICAMYCIN(1.0)---CO-V(0.0),2
PLICAMYCIN(1.0)---CO-V(0.01),2
PLICAMYCIN(1.0)---CO-V(0.1),2
PLICAMYCIN(1.0)---CO-V(1.0),2
PLICAMYCIN(1.0)---CYCLOPHOSPHAMIDE(0.0),2
PLICAMYCIN(1.0)---CYCLOPHOSPHAMIDE(1.0),2
PLICAMYCIN(1.0)---CYCLOPHOSPHAMIDE(10.0),2
PLICAMYCIN(1.0)---CYCLOPHOSPHAMIDE(100.0),2
PLICAMYCIN(1.0)---FULVESTRANT(0.0),2
PLICAMYCIN(1.0)---FULVESTRANT(0.04),2
PLICAMYCIN(1.0)---FULVESTRANT(0.4),2
PLICAMYCIN(1.0)---FULVESTRANT(4.0),2
PLICAMYCIN(1.0)---HYDROXYUREA(0.0),2
PLICAMYCIN(1.0)---HYDROXYUREA(0.2),2
PLICAMYCIN(1.0)---HYDROXYUREA(2.0),2
PLICAMYCIN(1.0)---HYDROXYUREA(20.0),2
PLICAMYCIN(1.0)---IMIQUIMOD(0.0),2
PLICAMYCIN(1.0)---IMIQUIMOD(0.0007),2
PLICAMYCIN(1.0)---IMIQUIMOD(0.007),2
PLICAMYCIN(1.0)---IMIQUIMOD(0.07),2
PLICAMYCIN(1.0)---IXABEPILONE(0.0),2
PLICAMYCIN(1.0)---IXABEPILONE(0.003),2
PLICAMYCIN(1.0)---IXABEPILONE(0.03),2
PLICAMYCIN(1.0)---IXABEPILONE(0.3),2
PLICAMYCIN(1.0)---METHOTREXATE(0.0),2
PLICAMYCIN(1.0)---METHOTREXATE(0.001),2
PLICAMYCIN(1.0)---METHOTREXATE(0.01),2
PLICAMYCIN(1.0)---METHOTREXATE(0.1),2
PLICAMYCIN(1.0)---METHOXSALEN(0.0),2
PLICAMYCIN(1.0)---METHOXSALEN(0.06),2
PLICAMYCIN(1.0)---METHOXSALEN(0.6),2
PLICAMYCIN(1.0)---METHOXSALEN(6.0),2
PLICAMYCIN(1.0)---MITOMYCINE(0.0),2
PLICAMYCIN(1.0)---MITOMYCINE(0.005),2
PLICAMYCIN(1.0)---MITOMYCINE(0.05),2
PLICAMYCIN(1.0)---MITOMYCINE(0.5),2
PLICAMYCIN(1.0)---MITOTANE(0.0),2
PLICAMYCIN(1.0)---MITOTANE(0.2),2
PLICAMYCIN(1.0)---MITOTANE(2.0),2
PLICAMYCIN(1.0)---MITOTANE(20.0),2
PLICAMYCIN(1.0)---NSC 85998(0.0),2
PLICAMYCIN(1.0)---NSC 85998(1.0),2
PLICAMYCIN(1.0)---NSC 85998(10.0),2
PLICAMYCIN(1.0)---NSC 85998(100.0),2
PLICAMYCIN(1.0)---NSC-127716(0.0),2
PLICAMYCIN(1.0)---NSC-127716(0.003),2
PLICAMYCIN(1.0)---NSC-127716(0.03),2
PLICAMYCIN(1.0)---NSC-127716(0.3),2
PLICAMYCIN(1.0)---PIPOBROMAN(0.0),2
PLICAMYCIN(1.0)---PIPOBROMAN(0.3),2
PLICAMYCIN(1.0)---PIPOBROMAN(3.0),2
PLICAMYCIN(1.0)---PIPOBROMAN(30.0),2
PLICAMYCIN(1.0)---PROCARBAZINE HYDROCHLORIDE(0.0),2
PLICAMYCIN(1.0)---PROCARBAZINE HYDROCHLORIDE(0.1),2
PLICAMYCIN(1.0)---PROCARBAZINE HYDROCHLORIDE(1.0),2
PLICAMYCIN(1.0)---PROCARBAZINE HYDROCHLORIDE(10.0),2
PLICAMYCIN(1.0)---QUINACRINE HYDROCHLORIDE(0.0),2
PLICAMYCIN(1.0)---QUINACRINE HYDROCHLORIDE(0.03),2
PLICAMYCIN(1.0)---QUINACRINE HYDROCHLORIDE(0.3),2
PLICAMYCIN(1.0)---QUINACRINE HYDROCHLORIDE(3.0),2
PLICAMYCIN(1.0)---SORAFENIB(0.0),2
PLICAMYCIN(1.0)---SORAFENIB(0.2),2
PLICAMYCIN(1.0)---SORAFENIB(2.0),2
PLICAMYCIN(1.0)---SORAFENIB(20.0),2
PLICAMYCIN(1.0)---VINBLASTINE SULFATE(0.0),2
PLICAMYCIN(1.0)---VINBLASTINE SULFATE(0.0003),2
PLICAMYCIN(1.0)---VINBLASTINE SULFATE(0.003),2
PLICAMYCIN(1.0)---VINBLASTINE SULFATE(0.03),2
PRALATREXATE(0.0)---ARSENIC TRIOXIDE(6.0),2
PRALATREXATE(0.0)---BORTEZOMIB(0.3),2
PRALATREXATE(0.0)---IXABEPILONE(0.3),2
PRALATREXATE(0.0)---METHOTREXATE(0.1),2
PRALATREXATE(0.0001)---BORTEZOMIB(0.3),2
PRALATREXATE(0.0001)---IXABEPILONE(0.3),2
PRALATREXATE(0.0006)---ARSENIC TRIOXIDE(6.0),2
PRALATREXATE(1e-05)---BORTEZOMIB(0.3),2
PRALATREXATE(1e-05)---IXABEPILONE(0.3),2
PRALATREXATE(1e-06)---BORTEZOMIB(0.3),2
PRALATREXATE(1e-06)---IXABEPILONE(0.3),2
PRALATREXATE(6e-05)---ARSENIC TRIOXIDE(6.0),2
PRALATREXATE(6e-06)---ARSENIC TRIOXIDE(6.0),2
PRALATREXATE(6e-06)---METHOTREXATE(0.1),2
QUINACRINE HYDROCHLORIDE(0.0)---ARSENIC TRIOXIDE(6.0),2
QUINACRINE HYDROCHLORIDE(0.03)---ARSENIC TRIOXIDE(6.0),2
QUINACRINE HYDROCHLORIDE(0.3)---ARSENIC TRIOXIDE(6.0),2
QUINACRINE HYDROCHLORIDE(3.0)---ARSENIC TRIOXIDE(6.0),2
QUINACRINE HYDROCHLORIDE(3.0)---IXABEPILONE(0.03),2
QUINACRINE HYDROCHLORIDE(3.0)---IXABEPILONE(0.3),2
QUINACRINE HYDROCHLORIDE(3.0)---METHOXSALEN(0.06),2
QUINACRINE HYDROCHLORIDE(3.0)---METHOXSALEN(0.6),2
QUINACRINE HYDROCHLORIDE(3.0)---METHOXSALEN(6.0),2
QUINACRINE HYDROCHLORIDE(3.0)---PROCARBAZINE HYDROCHLORIDE(0.1),2
QUINACRINE HYDROCHLORIDE(3.0)---PROCARBAZINE HYDROCHLORIDE(1.0),2
QUINACRINE HYDROCHLORIDE(3.0)---PROCARBAZINE HYDROCHLORIDE(10.0),2
RALOXIFENE(0.0)---CABAZITAXEL(0.005),2
RALOXIFENE(0.0)---CABAZITAXEL(0.05),2
RALOXIFENE(0.0)---CHEMBL277800(1.0),2
RALOXIFENE(0.0)---CHLORAMBUCIL(100.0),2
RALOXIFENE(0.0)---EXEMESTANE(100.0),2
RALOXIFENE(0.0)---GEFITINIB(10.0),2
RALOXIFENE(0.0)---PACLITAXEL(0.06),2
RALOXIFENE(0.0)---SN-38(0.03),2
RALOXIFENE(0.0)---THIOGUANINE(10.0),2
RALOXIFENE(0.01)---CABAZITAXEL(0.005),2
RALOXIFENE(0.01)---CABAZITAXEL(0.05),2
RALOXIFENE(0.01)---CHEMBL277800(1.0),2
RALOXIFENE(0.01)---CHLORAMBUCIL(100.0),2
RALOXIFENE(0.01)---EXEMESTANE(100.0),2
RALOXIFENE(0.01)---GEFITINIB(10.0),2
RALOXIFENE(0.01)---PACLITAXEL(0.06),2
RALOXIFENE(0.01)---SN-38(0.03),2
RALOXIFENE(0.01)---THIOGUANINE(10.0),2
RALOXIFENE(0.1)---CABAZITAXEL(0.005),2
RALOXIFENE(0.1)---CABAZITAXEL(0.05),2
RALOXIFENE(0.1)---CHEMBL277800(1.0),2
RALOXIFENE(0.1)---CHLORAMBUCIL(100.0),2
RALOXIFENE(0.1)---DAUNORUBICIN HYDROCHLORIDE(0.2),2
RALOXIFENE(0.1)---EXEMESTANE(100.0),2
RALOXIFENE(0.1)---GEFITINIB(10.0),2
RALOXIFENE(0.1)---PACLITAXEL(0.06),2
RALOXIFENE(0.1)---SN-38(0.03),2
RALOXIFENE(0.1)---THIOGUANINE(10.0),2
RALOXIFENE(0.1)---VINBLASTINE SULFATE(0.05),2
RALOXIFENE(1.0)---CABAZITAXEL(0.005),2
RALOXIFENE(1.0)---CABAZITAXEL(0.05),2
RALOXIFENE(1.0)---CHEMBL277800(1.0),2
RALOXIFENE(1.0)---CHLORAMBUCIL(100.0),2
RALOXIFENE(1.0)---DAUNORUBICIN HYDROCHLORIDE(0.2),2
RALOXIFENE(1.0)---EXEMESTANE(100.0),2
RALOXIFENE(1.0)---GEFITINIB(10.0),2
RALOXIFENE(1.0)---LOMUSTINE(50.0),2
RALOXIFENE(1.0)---PACLITAXEL(0.06),2
RALOXIFENE(1.0)---PLICAMYCIN(0.1),2
RALOXIFENE(1.0)---SN-38(0.03),2
RALOXIFENE(1.0)---THIOGUANINE(10.0),2
RALOXIFENE(1.0)---VINBLASTINE SULFATE(0.05),2
ROMIDEPSIN(0.0)---ADM HYDROCHLORIDE(0.5),2
ROMIDEPSIN(0.0)---ARSENIC TRIOXIDE(6.0),2
ROMIDEPSIN(0.0)---IXABEPILONE(0.3),2
ROMIDEPSIN(0.0)---METHOTREXATE(0.1),2
ROMIDEPSIN(0.0)---MITOMYCINE(0.5),2
ROMIDEPSIN(0.0)---PLICAMYCIN(1.0),2
ROMIDEPSIN(0.0)---SN-38(0.01),2
ROMIDEPSIN(0.0)---TOPOTECAN HYDROCHLORIDE(0.1),2
ROMIDEPSIN(0.0001)---ARSENIC TRIOXIDE(6.0),2
ROMIDEPSIN(0.0001)---METHOTREXATE(0.1),2
ROMIDEPSIN(0.0001)---MITOMYCINE(0.5),2
ROMIDEPSIN(0.0001)---PLICAMYCIN(1.0),2
ROMIDEPSIN(0.0001)---SN-38(0.01),2
ROMIDEPSIN(0.0001)---TOPOTECAN HYDROCHLORIDE(0.1),2
ROMIDEPSIN(0.001)---ADM HYDROCHLORIDE(0.5),2
ROMIDEPSIN(0.001)---ARSENIC TRIOXIDE(6.0),2
ROMIDEPSIN(0.001)---CISPLATINO(20.0),2
ROMIDEPSIN(0.001)---IXABEPILONE(0.3),2
ROMIDEPSIN(0.001)---METHOTREXATE(0.1),2
ROMIDEPSIN(0.001)---MITOMYCINE(0.5),2
ROMIDEPSIN(0.001)---PLICAMYCIN(1.0),2
ROMIDEPSIN(0.001)---QUINACRINE HYDROCHLORIDE(3.0),2
ROMIDEPSIN(0.001)---SN-38(0.0),2
ROMIDEPSIN(0.001)---SN-38(0.0001),2
ROMIDEPSIN(0.001)---SN-38(0.001),2
ROMIDEPSIN(0.001)---SN-38(0.01),2
ROMIDEPSIN(0.001)---TOPOTECAN HYDROCHLORIDE(0.1),2
ROMIDEPSIN(0.001)---ZOLINZA(0.0),2
ROMIDEPSIN(0.001)---ZOLINZA(0.01),2
ROMIDEPSIN(0.001)---ZOLINZA(0.1),2
ROMIDEPSIN(0.001)---ZOLINZA(1.0),2
ROMIDEPSIN(0.01)---ADM HYDROCHLORIDE(0.0),2
ROMIDEPSIN(0.01)---ADM HYDROCHLORIDE(0.005),2
ROMIDEPSIN(0.01)---ADM HYDROCHLORIDE(0.05),2
ROMIDEPSIN(0.01)---ADM HYDROCHLORIDE(0.5),2
ROMIDEPSIN(0.01)---ALLOPURINOL(0.0),2
ROMIDEPSIN(0.01)---ALLOPURINOL(0.1),2
ROMIDEPSIN(0.01)---ALLOPURINOL(1.0),2
ROMIDEPSIN(0.01)---ALLOPURINOL(10.0),2
ROMIDEPSIN(0.01)---AMIFOSTINE(0.0),2
ROMIDEPSIN(0.01)---AMIFOSTINE(1.0),2
ROMIDEPSIN(0.01)---AMIFOSTINE(10.0),2
ROMIDEPSIN(0.01)---AMIFOSTINE(100.0),2
ROMIDEPSIN(0.01)---AMINOLEVULINIC ACID HYDROCHLORIDE(0.0),2
ROMIDEPSIN(0.01)---AMINOLEVULINIC ACID HYDROCHLORIDE(1.0),2
ROMIDEPSIN(0.01)---AMINOLEVULINIC ACID HYDROCHLORIDE(10.0),2
ROMIDEPSIN(0.01)---AMINOLEVULINIC ACID HYDROCHLORIDE(100.0),2
ROMIDEPSIN(0.01)---ARSENIC TRIOXIDE(6.0),2
ROMIDEPSIN(0.01)---BENDAMUSTINE HYDROCHLORIDE(0.0),2
ROMIDEPSIN(0.01)---BENDAMUSTINE HYDROCHLORIDE(0.2),2
ROMIDEPSIN(0.01)---BENDAMUSTINE HYDROCHLORIDE(2.0),2
ROMIDEPSIN(0.01)---BENDAMUSTINE HYDROCHLORIDE(20.0),2
ROMIDEPSIN(0.01)---BLEOMYCIN(0.0),2
ROMIDEPSIN(0.01)---BLEOMYCIN(0.01),2
ROMIDEPSIN(0.01)---BLEOMYCIN(0.1),2
ROMIDEPSIN(0.01)---BLEOMYCIN(1.0),2
ROMIDEPSIN(0.01)---BUSULFAN(0.0),2
ROMIDEPSIN(0.01)---BUSULFAN(0.5),2
ROMIDEPSIN(0.01)---BUSULFAN(5.0),2
ROMIDEPSIN(0.01)---BUSULFAN(50.0),2
ROMIDEPSIN(0.01)---CISPLATINO(0.0),2
ROMIDEPSIN(0.01)---CISPLATINO(0.2),2
ROMIDEPSIN(0.01)---CISPLATINO(2.0),2
ROMIDEPSIN(0.01)---CISPLATINO(20.0),2
ROMIDEPSIN(0.01)---CYCLOPHOSPHAMIDE(0.0),2
ROMIDEPSIN(0.01)---CYCLOPHOSPHAMIDE(1.0),2
ROMIDEPSIN(0.01)---CYCLOPHOSPHAMIDE(10.0),2
ROMIDEPSIN(0.01)---CYCLOPHOSPHAMIDE(100.0),2
ROMIDEPSIN(0.01)---DASATINIB(0.0),2
ROMIDEPSIN(0.01)---DASATINIB(0.001),2
ROMIDEPSIN(0.01)---DASATINIB(0.01),2
ROMIDEPSIN(0.01)---DASATINIB(0.1),2
ROMIDEPSIN(0.01)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.0),2
ROMIDEPSIN(0.01)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.05),2
ROMIDEPSIN(0.01)---ELOXATIN (TN) (SANOFI SYNTHELAB)(0.5),2
ROMIDEPSIN(0.01)---ELOXATIN (TN) (SANOFI SYNTHELAB)(5.0),2
ROMIDEPSIN(0.01)---ERLOTINIB HYDROCHLORIDE(0.0),2
ROMIDEPSIN(0.01)---ERLOTINIB HYDROCHLORIDE(0.02),2
ROMIDEPSIN(0.01)---ERLOTINIB HYDROCHLORIDE(0.2),2
ROMIDEPSIN(0.01)---ERLOTINIB HYDROCHLORIDE(2.0),2
ROMIDEPSIN(0.01)---FULVESTRANT(0.4),2
ROMIDEPSIN(0.01)---FULVESTRANT(4.0),2
ROMIDEPSIN(0.01)---HYDROXYUREA(0.0),2
ROMIDEPSIN(0.01)---HYDROXYUREA(0.2),2
ROMIDEPSIN(0.01)---HYDROXYUREA(2.0),2
ROMIDEPSIN(0.01)---HYDROXYUREA(20.0),2
ROMIDEPSIN(0.01)---IFOSFAMIDE(0.0),2
ROMIDEPSIN(0.01)---IFOSFAMIDE(1.0),2
ROMIDEPSIN(0.01)---IFOSFAMIDE(10.0),2
ROMIDEPSIN(0.01)---IFOSFAMIDE(100.0),2
ROMIDEPSIN(0.01)---IXABEPILONE(0.0),2
ROMIDEPSIN(0.01)---IXABEPILONE(0.003),2
ROMIDEPSIN(0.01)---IXABEPILONE(0.03),2
ROMIDEPSIN(0.01)---IXABEPILONE(0.3),2
ROMIDEPSIN(0.01)---LAPATINIB(0.0),2
ROMIDEPSIN(0.01)---LAPATINIB(0.03),2
ROMIDEPSIN(0.01)---LAPATINIB(0.3),2
ROMIDEPSIN(0.01)---LAPATINIB(3.0),2
ROMIDEPSIN(0.01)---MECHLORETHAMINE HYDROCHLORIDE(0.0),2
ROMIDEPSIN(0.01)---MECHLORETHAMINE HYDROCHLORIDE(0.05),2
ROMIDEPSIN(0.01)---MECHLORETHAMINE HYDROCHLORIDE(0.5),2
ROMIDEPSIN(0.01)---MECHLORETHAMINE HYDROCHLORIDE(5.0),2
ROMIDEPSIN(0.01)---METHOTREXATE(0.0),2
ROMIDEPSIN(0.01)---METHOTREXATE(0.001),2
ROMIDEPSIN(0.01)---METHOTREXATE(0.01),2
ROMIDEPSIN(0.01)---METHOTREXATE(0.1),2
ROMIDEPSIN(0.01)---METHOXSALEN(0.0),2
ROMIDEPSIN(0.01)---METHOXSALEN(0.06),2
ROMIDEPSIN(0.01)---METHOXSALEN(0.6),2
ROMIDEPSIN(0.01)---METHOXSALEN(6.0),2
ROMIDEPSIN(0.01)---MITOMYCINE(0.0),2
ROMIDEPSIN(0.01)---MITOMYCINE(0.005),2
ROMIDEPSIN(0.01)---MITOMYCINE(0.05),2
ROMIDEPSIN(0.01)---MITOMYCINE(0.5),2
ROMIDEPSIN(0.01)---MITOTANE(0.0),2
ROMIDEPSIN(0.01)---MITOTANE(0.2),2
ROMIDEPSIN(0.01)---MITOTANE(2.0),2
ROMIDEPSIN(0.01)---MITOTANE(20.0),2
ROMIDEPSIN(0.01)---NSC 85998(1.0),2
ROMIDEPSIN(0.01)---NSC 85998(10.0),2
ROMIDEPSIN(0.01)---NSC 85998(100.0),2
ROMIDEPSIN(0.01)---NSC-127716(0.0),2
ROMIDEPSIN(0.01)---NSC-127716(0.003),2
ROMIDEPSIN(0.01)---NSC-127716(0.03),2
ROMIDEPSIN(0.01)---NSC-127716(0.3),2
ROMIDEPSIN(0.01)---PIPOBROMAN(0.0),2
ROMIDEPSIN(0.01)---PIPOBROMAN(0.3),2
ROMIDEPSIN(0.01)---PIPOBROMAN(3.0),2
ROMIDEPSIN(0.01)---PIPOBROMAN(30.0),2
ROMIDEPSIN(0.01)---PLICAMYCIN(0.0),2
ROMIDEPSIN(0.01)---PLICAMYCIN(0.01),2
ROMIDEPSIN(0.01)---PLICAMYCIN(0.1),2
ROMIDEPSIN(0.01)---PLICAMYCIN(1.0),2
ROMIDEPSIN(0.01)---QUINACRINE HYDROCHLORIDE(0.0),2
ROMIDEPSIN(0.01)---QUINACRINE HYDROCHLORIDE(0.03),2
ROMIDEPSIN(0.01)---QUINACRINE HYDROCHLORIDE(0.3),2
ROMIDEPSIN(0.01)---QUINACRINE HYDROCHLORIDE(3.0),2
ROMIDEPSIN(0.01)---SN-38(0.0),2
ROMIDEPSIN(0.01)---SN-38(0.0001),2
ROMIDEPSIN(0.01)---SN-38(0.001),2
ROMIDEPSIN(0.01)---SN-38(0.01),2
ROMIDEPSIN(0.01)---SUNITINIB(0.0),2
ROMIDEPSIN(0.01)---SUNITINIB(0.01),2
ROMIDEPSIN(0.01)---SUNITINIB(0.1),2
ROMIDEPSIN(0.01)---SUNITINIB(1.0),2
ROMIDEPSIN(0.01)---THALIDOMIDE(0.0),2
ROMIDEPSIN(0.01)---THALIDOMIDE(0.1),2
ROMIDEPSIN(0.01)---THALIDOMIDE(1.0),2
ROMIDEPSIN(0.01)---THALIDOMIDE(10.0),2
ROMIDEPSIN(0.01)---TOPOTECAN HYDROCHLORIDE(0.0),2
ROMIDEPSIN(0.01)---TOPOTECAN HYDROCHLORIDE(0.001),2
ROMIDEPSIN(0.01)---TOPOTECAN HYDROCHLORIDE(0.01),2
ROMIDEPSIN(0.01)---TOPOTECAN HYDROCHLORIDE(0.1),2
ROMIDEPSIN(0.01)---TRIETHYLENEMELAMINE(0.0),2
ROMIDEPSIN(0.01)---TRIETHYLENEMELAMINE(0.05),2
ROMIDEPSIN(0.01)---TRIETHYLENEMELAMINE(0.5),2
ROMIDEPSIN(0.01)---TRIETHYLENEMELAMINE(5.0),2
ROMIDEPSIN(0.01)---ZOLEDRONIC ACID(0.0),2
ROMIDEPSIN(0.01)---ZOLEDRONIC ACID(0.01),2
ROMIDEPSIN(0.01)---ZOLEDRONIC ACID(0.1),2
ROMIDEPSIN(0.01)---ZOLEDRONIC ACID(1.0),2
ROMIDEPSIN(0.01)---ZOLINZA(0.0),2
ROMIDEPSIN(0.01)---ZOLINZA(0.01),2
ROMIDEPSIN(0.01)---ZOLINZA(0.1),2
ROMIDEPSIN(0.01)---ZOLINZA(1.0),2
RUXOLITINIB(0.0)---ANTIBIOTIC AY 22989(0.05),2
RUXOLITINIB(0.0)---DOCETAXEL(0.03),2
RUXOLITINIB(0.0)---MERCAPTOPURINE(2.0),2
RUXOLITINIB(0.0)---METHOTREXATE(0.3),2
RUXOLITINIB(0.0)---MITOXANTRONE(0.05),2
RUXOLITINIB(0.0)---MITOXANTRONE(0.5),2
RUXOLITINIB(0.0)---NSC141540(5.0),2
RUXOLITINIB(0.0)---PACLITAXEL(0.06),2
RUXOLITINIB(0.0)---ROMIDEPSIN(0.01),2
RUXOLITINIB(0.0)---SN-38(0.03),2
RUXOLITINIB(0.0)---SORAFENIB(10.0),2
RUXOLITINIB(0.0)---VINCRISTINE SULFATE(0.03),2
RUXOLITINIB(0.1)---ANTIBIOTIC AY 22989(0.05),2
RUXOLITINIB(0.1)---DOCETAXEL(0.03),2
RUXOLITINIB(0.1)---METHOTREXATE(0.3),2
RUXOLITINIB(0.1)---MITOXANTRONE(0.05),2
RUXOLITINIB(0.1)---MITOXANTRONE(0.5),2
RUXOLITINIB(0.1)---NSC141540(5.0),2
RUXOLITINIB(0.1)---PACLITAXEL(0.06),2
RUXOLITINIB(0.1)---QUINACRINE HYDROCHLORIDE(3.0),2
RUXOLITINIB(0.1)---ROMIDEPSIN(0.01),2
RUXOLITINIB(0.1)---SN-38(0.03),2
RUXOLITINIB(0.1)---SORAFENIB(10.0),2
RUXOLITINIB(0.1)---VINCRISTINE SULFATE(0.03),2
RUXOLITINIB(1.0)---ANTIBIOTIC AY 22989(0.005),2
RUXOLITINIB(1.0)---ANTIBIOTIC AY 22989(0.05),2
RUXOLITINIB(1.0)---DOCETAXEL(0.03),2
RUXOLITINIB(1.0)---METHOTREXATE(0.3),2
RUXOLITINIB(1.0)---MITOXANTRONE(0.05),2
RUXOLITINIB(1.0)---MITOXANTRONE(0.5),2
RUXOLITINIB(1.0)---NSC141540(5.0),2
RUXOLITINIB(1.0)---PACLITAXEL(0.06),2
RUXOLITINIB(1.0)---QUINACRINE HYDROCHLORIDE(3.0),2
RUXOLITINIB(1.0)---ROMIDEPSIN(0.01),2
RUXOLITINIB(1.0)---SN-38(0.03),2
RUXOLITINIB(1.0)---SORAFENIB(10.0),2
RUXOLITINIB(1.0)---VINCRISTINE SULFATE(0.03),2
RUXOLITINIB(10.0)---ANTIBIOTIC AY 22989(0.005),2
RUXOLITINIB(10.0)---ANTIBIOTIC AY 22989(0.05),2
RUXOLITINIB(10.0)---BORTEZOMIB(0.005),2
RUXOLITINIB(10.0)---CISPLATINO(5.0),2
RUXOLITINIB(10.0)---DOCETAXEL(0.003),2
RUXOLITINIB(10.0)---DOCETAXEL(0.03),2
RUXOLITINIB(10.0)---METHOTREXATE(0.3),2
RUXOLITINIB(10.0)---MITOXANTRONE(0.005),2
RUXOLITINIB(10.0)---MITOXANTRONE(0.05),2
RUXOLITINIB(10.0)---MITOXANTRONE(0.5),2
RUXOLITINIB(10.0)---NSC-127716(0.1),2
RUXOLITINIB(10.0)---NSC-127716(1.0),2
RUXOLITINIB(10.0)---NSC141540(5.0),2
RUXOLITINIB(10.0)---PACLITAXEL(0.06),2
RUXOLITINIB(10.0)---PLICAMYCIN(0.1),2
RUXOLITINIB(10.0)---QUINACRINE HYDROCHLORIDE(3.0),2
RUXOLITINIB(10.0)---ROMIDEPSIN(0.01),2
RUXOLITINIB(10.0)---SN-38(0.03),2
RUXOLITINIB(10.0)---SORAFENIB(10.0),2
RUXOLITINIB(10.0)---VINCRISTINE SULFATE(0.03),2
SN-38(0.0)---BORTEZOMIB(0.3),2
SN-38(0.0)---IXABEPILONE(0.3),2
SN-38(0.0)---MERCAPTOPURINE(2.0),2
SN-38(0.0)---METHOTREXATE(0.1),2
SN-38(0.0)---PRALATREXATE(0.0006),2
SN-38(0.0)---PRALATREXATE(6e-05),2
SN-38(0.0001)---BORTEZOMIB(0.3),2
SN-38(0.0001)---IXABEPILONE(0.3),2
SN-38(0.0001)---MERCAPTOPURINE(2.0),2
SN-38(0.0001)---METHOTREXATE(0.1),2
SN-38(0.0001)---PRALATREXATE(0.0006),2
SN-38(0.0001)---PRALATREXATE(6e-05),2
SN-38(0.001)---BORTEZOMIB(0.3),2
SN-38(0.001)---IXABEPILONE(0.3),2
SN-38(0.001)---MERCAPTOPURINE(2.0),2
SN-38(0.001)---METHOTREXATE(0.1),2
SN-38(0.001)---PRALATREXATE(0.0006),2
SN-38(0.001)---PRALATREXATE(6e-05),2
SN-38(0.01)---ALLOPURINOL(0.0),2
SN-38(0.01)---ALLOPURINOL(0.1),2
SN-38(0.01)---ALLOPURINOL(1.0),2
SN-38(0.01)---ALLOPURINOL(10.0),2
SN-38(0.01)---AMINOLEVULINIC ACID HYDROCHLORIDE(100.0),2
SN-38(0.01)---ANTIBIOTIC AD 32(20.0),2
SN-38(0.01)---BORTEZOMIB(0.3),2
SN-38(0.01)---BUSULFAN(0.0),2
SN-38(0.01)---BUSULFAN(0.5),2
SN-38(0.01)---BUSULFAN(5.0),2
SN-38(0.01)---BUSULFAN(50.0),2
SN-38(0.01)---CISPLATINO(20.0),2
SN-38(0.01)---IXABEPILONE(0.3),2
SN-38(0.01)---MERCAPTOPURINE(0.2),2
SN-38(0.01)---MERCAPTOPURINE(2.0),2
SN-38(0.01)---METHOTREXATE(0.1),2
SN-38(0.01)---PIPOBROMAN(0.0),2
SN-38(0.01)---PIPOBROMAN(0.3),2
SN-38(0.01)---PIPOBROMAN(3.0),2
SN-38(0.01)---PIPOBROMAN(30.0),2
SN-38(0.01)---PRALATREXATE(0.0006),2
SN-38(0.01)---PRALATREXATE(6e-05),2
SN-38(0.01)---ZOLEDRONIC ACID(0.0),2
SN-38(0.01)---ZOLEDRONIC ACID(0.01),2
SN-38(0.01)---ZOLEDRONIC ACID(0.1),2
SN-38(0.01)---ZOLEDRONIC ACID(1.0),2
SORAFENIB(0.0)---ARSENIC TRIOXIDE(6.0),2
SORAFENIB(0.0)---IXABEPILONE(0.03),2
SORAFENIB(0.0)---IXABEPILONE(0.3),2
SORAFENIB(0.0)---METHOTREXATE(0.1),2
SORAFENIB(0.0)---TOPOTECAN HYDROCHLORIDE(0.1),2
SORAFENIB(0.2)---ARSENIC TRIOXIDE(6.0),2
SORAFENIB(0.2)---IXABEPILONE(0.03),2
SORAFENIB(0.2)---IXABEPILONE(0.3),2
SORAFENIB(0.2)---METHOTREXATE(0.1),2
SORAFENIB(0.2)---TOPOTECAN HYDROCHLORIDE(0.1),2
SORAFENIB(2.0)---ARSENIC TRIOXIDE(6.0),2
SORAFENIB(2.0)---IXABEPILONE(0.03),2
SORAFENIB(2.0)---IXABEPILONE(0.3),2
SORAFENIB(2.0)---TOPOTECAN HYDROCHLORIDE(0.1),2
SORAFENIB(20.0)---ARSENIC TRIOXIDE(6.0),2
SORAFENIB(20.0)---IXABEPILONE(0.03),2
SORAFENIB(20.0)---IXABEPILONE(0.3),2
SORAFENIB(20.0)---TOPOTECAN HYDROCHLORIDE(0.1),2
SUNITINIB(0.0)---ARSENIC TRIOXIDE(6.0),2
SUNITINIB(0.0)---BORTEZOMIB(0.3),2
SUNITINIB(0.0)---CISPLATINO(20.0),2
SUNITINIB(0.0)---IXABEPILONE(0.03),2
SUNITINIB(0.0)---IXABEPILONE(0.3),2
SUNITINIB(0.0)---METHOTREXATE(0.1),2
SUNITINIB(0.0)---PLICAMYCIN(1.0),2
